,ID,Title,Source Title,Source Link,Final Registration,Modification Reason,Domain,Date,Head,Body,Useful,Fact
742,O35,삼중수소는 인체에 무해하다,월성 원전 기사,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=079&aid=0003454018,2021.01.25 16:51,"오타, 띄어쓰기 수정",news_naver_com,2021-01-12 12:06:33 2021-01-12 14:12:03,"[노컷체크]'삼중수소 검출' 월성원전 1호기, MB때 공사뒤 연장?","""2009년 보수공사한 뒤 2015년 수명 연장 허가 받았다"" 정부, 원전 비중 확대…원전 르네상스 시대 열기도 2009년 압력관 교체 작업 진행 뒤 2011년 7월 재개 2015년 재가동 뒤, 2017년 법원 결정 취소 판결 [ 노컷뉴스 정재림 기자] 경북 경주 월성 원자력발전소 부지 지하수에서 방사성 물질인 삼중수소가 검출돼 논란이 일어난 가운데, 월성원전 1호기가 이명박 정부때 보수공사된 뒤 연장됐다는 주장이 온라인상에서 제기됐다.
지난 10일 소셜네트워크서비스( ) 및 온라인 커뮤니티에 따르면 월성원전 1호기가 2009년부터 2년간 7천억원을 들여 개보수공사를 한 뒤 2015년 원자력안전위원회로부터 10년 간의 수명 연장 허가를 받았다는 내용의 글이 확산되고 있다.
그러면서 삼중수소 검출 피해에 대한 우려 또한 뒤따르고 있다.",1,0
743,O37,월성1호기 안전성도 감사원 감사대상이다,"연합뉴스 <與 ""월성원전 방사성물질 검출, 충격…감사원 뭐 했나""> 기사",https://www.yna.co.kr/view/AKR20210111049400001?input=1179m,2021.01.15 17:06,,www_yna_co_kr,송고시간2021-01-11 10:19,"與 ""월성원전 방사성물질 검출, 충격…감사원 뭐 했나""","   (서울=연합뉴스) 조민정 홍규빈 기자 = 더불어민주당은 11일 경북 경주 월성원전 지하수에서 방사성 물질인 삼중수소가 검출된 것을 두고 감사원을 강력 비판했다.
그는 ""지하수에서 방사성물질이 검출됐다는 사실 자체가 충격적""이라며 ""1년 넘게 월성원전을 감사해놓고 사상 초유의 방사성 물질 유출을 확인하지 못한 감사원의 감사 결과는 납득하기 어렵다.
이낙연 대표는 이날 당 최고위원회의에서 ""이번 조사로 시설 노후화에 따른 월성원전 폐쇄가 불가피했음이 다시 확인됐다""며 ""그동안 일부에서는 조기 폐쇄 결정을 정쟁화하며 그런 불량원전의 가동을 연장해야 한다고 주장해 왔다.",1,0
744,O43,"""마트 노동자 위한 '구멍 손잡이', 벌레 우려 무시한 탁상행정이다?""",2020년 12월 28일 기사,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003586065,2020.12.29 20:42,,news_naver_com,2020-12-28 03:02:52 2020-12-28 07:35:58,택배상자에 ‘구멍 손잡이’… 업계는 “벌레 들어가는데”,"고용노동부는 “주요 대형마트와 제조업체, 택배사, 온라인 유통업체와 협의를 거쳐 ‘상자 손잡이' 설치를 확대하기로 했다”고 27일 밝혔다.
정부, 민노총 요구에 설치 확대 “대형마트 제품 83%까지 높여” 대형마트 근무자나 택배 기사들이 나르기 쉽도록 상자에 구멍을 뚫어 손잡이를 만드는 이른바 ‘착한 손잡이' 상자를 정부가 본격 추진한다.
하지만 현장에선 상자에 구멍을 뚫으면 벌레 등 외부 이물질이 쉽게 들어갈 수 있고, 상자 강도가 약해져 높게 쌓기 어렵다는 점을 지적하고 있다.",1,0
745,O48,사회적 거리두기 3단계 우려에 사재기 조짐이 보인다,언론 보도,https://www.fnnews.com/news/202012161812175896,2020.12.23 13:43,,www_fnnews_com,파이낸셜뉴스입력 2020.12.16 18:12수정 2020.12.17 10:27,초유의 셧다운 온다.. 생필품 사재기 조짐 [현장르포],"           코로나19 재확산으로 사회적 거리두기 3단계 격상이 검토되면서 대형마트 등에서 사재기 현상이 나타나고 있다.
백화점과 대형마트의 영업까지 중단될 수 있다는 우려에 외부활동을 가급적 피해야 한다는 불안감이 확산되고 있기 때문이다.
코로나19 신규 확진자는 사흘 만에 1000명대에 재진입하면서 역대 최대를 기록했다.",1,0
746,O52,"""코로나 때문에 싱가포르에서 그랩 서비스 중단""",<헤럴드경제> 보도,http://news.heraldcorp.com/view.php?ud=20200209000001,2022.04.25 10:37,,news_heraldcorp_com,2020.02.09 07:24,"中폭스바겐 공장가동 연기, 싱가포르 그랩은 서비스 중단","8일(현지시간) 블룸버그에 따르면 상하이폭스바겐 텐진공장은 오는 17일까지 조업 재개시점을 연기한다.
다만, 부품 공급사들이 연장된 춘제 휴무 기간이 끝나는 10일 이후엔 공장을 가동할 예정이어서 직원에 대한 여행제한은 일부에만 한정키로 했다.
   [헤럴드경제=홍성원 기자]세계 최대 자동차 생산업체 폭스바겐은 중국합작사 일부 공장의 생산재개를 추가로 더 연기하기로 했다.",1,0
747,O61,'아파트 공급 부족 현상은 前정부 탓이다',다수 언론의 문제 제기,https://news.mt.co.kr/mtview.php?no=2020113016131933507&type=1,2020.12.02 10:33,,news_mt_co_kr,2020.11.30 20:04,"'아파트 부족' 前정권 탓 돌린 김현미…""빵이라면 밤새 만들겠다""",""" 김현미 국토교통부 장관은 30일 국회 국토교통위원회 현안질의에서 정부의 전세대책에서 3~4인 가구가 선호하는 아파트 공급은 부족하다는 김교흥 더불어민주당 의원 질의에 ""아파트는 절대적인 공기(工期)가 필요한데 지금 와서 아파트 물량이 부족하다고 해도 정부는(방법이 없다)""며 이 같은 답을 내놨다.
정부는 19일 11만4000가구를 공급하는 전세대책을 내놨지만 대부분 빌라나 다세대·다가구 주택이란 비판이 쇄도했다.
김 장관은 나름의 이유를 '빵'에 비유했다.",1,0
748,O64,드론 택시 상용화 때 중국산 도입한다,기사 댓글,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=008&aid=0004498120,2020.11.19 16:15,,news_naver_com,2020-11-11 13:41:35 2020-11-12 04:17:55,쌀포대 태운 중국산 '드론택시'…서울 비행에 외신까지 주목한 이유,"이번 시연행사에서 드론에 사람이 직접 탑승하지는 않았다.
안전을 위해 20kg의 쌀 4포대를 좌석에 싣고 비행을 시연했다.
[머니투데이 김민우 기자] ""도도도도도도~"" 11일 오전 10시 40분, 초대형 드론 한대가 서울 여의도 상공으로 떠올랐다.",1,0
749,O66,재산세율을 완화하면  중저가 1주택을 보유한 서민과 중산층은 재산세 부담이 완화된다.,10월 27일 더불어민주당 원내대책회의,https://www.korea.kr/special/policyFocusView.do?newsId=148879453&pkgId=49500748,2020.11.10 17:16,,www_korea_kr,2020.11.03국토교통부·행정안전부,6억 이하 1세대 1주택 재산세율 내년부터 3년간 0.05%p 인하,"정부가 불형평·불균형 문제가 계속 지적돼 온 부동산 공시가격을 시세의 90% 수준까지 현실화하는 방안을 3일 확정했다.
이에 따라 아파트 등 공동주택은 2030년까지 10년간, 단독주택은 2035년까지 15년간 점진적으로 공시가격을 올려 현실화율을 90%까지 높이게 된다.
아울러 정부는 공시가격 인상으로 인한 서민층의 세부담을 줄이기 위해 1세대 1주택자가 보유한 공시가격 6억원 이하 주택의 재산세율을 내년부터 3년간 과세표준 구간별로 0.05%포인트씩 인하하기로 했다.",1,0
750,O67,"""성차별과 성추행·희롱은 성폭력에 포함되지 않는다""","머니투데이 <성희롱 발생에도 자료에는 없음?..환경장관 ""수사결과 봐야"">기사",https://news.v.daum.net/v/20201023143203000,2020.11.06 16:20,,news_v_daum_net,2020. 10. 23. 14:32,"성희롱 발생에도 자료에는 없음?..환경장관 ""수사결과 봐야""","임 의원은 이날 정부세종청사에서 열린 국회 환경노동위원회(환노위) 환경부 및 산하기관 국정감사에서 ""국민의힘 의원들과 제가 최근 5년간 성희롱 발생 처리 현황에 대해 자료 요구를 했지만 조치 없음으로 나와있는 것은 허위가 아니냐""며 이같이 지적했다.
임 의원은 ""자료 제출에 성실히 임해달라고 했는데 해당 사안이 없다고 은폐해도 되는 것이냐""며 ""수사 중이니 발생 현안에 대해 몇건이냐고 물어본 것에 대해 현황이 없음이라고 하면 너무한 것 아니냐""고 질타했다.
임 의원이 다시 ""(해당 사건이) 성폭력이 아닌 것이냐""거듭 묻자 조 장관은 이에 ""성차별과 성추행·희롱은 성폭력에 포함되지 않는 것으로 안다""고 답했다.",1,0
751,O72,"""추석 연휴에는 반려동물 유기가 늘어난다""",https://www.etoday.co.kr/news/view/1946118,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=422&aid=0000411643,2020.10.08 19:10,"판정 결과 수정(전혀 사실 아님→대체로 사실 아님), 일부 문구 수정 및 편집",news_naver_com,2020-01-26 10:31:11 Date not found,돌아온 명절 반려견 쉼터…유기 행태 올해는?,"최근 정부는 동물 유기 행위에 대한 제재를 과태료에서 벌금으로 강화했는데요.
맡길 곳이 마땅치 않은 상태에서, 생명존중 인식이 결여된 보호자들이 연휴를 유기의 기회로 삼는다는 게 전문가들의 분석입니다.
연합뉴스 장보경입니다.",1,0
752,O75,"“오전 11시, 문재인 대통령 대국민 발표 예정. 사회적 거리두기 3단계 시행 공표.”",https://cafe.naver.com/pinkblmii/30631,https://www.mk.co.kr/news/society/view/2020/08/879171/,2020.09.29 17:50,,www_mk_co_kr,입력 :2020-08-26 15:21:42수정 :2020-08-26 21:19:38,"""경찰, 세브란스 급습"" ""文, 3단계 발표 임박""…판치는 가짜뉴스","사회적 거리두기 3단계 시행에 대해 공표 후 2차 재난지원금과 소상공인 특별 지원금, 중소기업 재택근무 지원금에 대해서 발표할 예정입니다.
26일 오전 카카오톡과 각종 소셜네트워크서비스(SNS) 등에서 떠돌아다닌 확인되지 않은 내용의 지라시다.
이날 윤태호 중앙사고수습본부 방역총괄반장은 정부세종청사에서 연 코로나19 중앙재난안전대책본부 정례브리핑에서 ""아직까지 중대본의 입장에서 공식적인 3단계 발령과 관련되는 부분들은 아직까지 구체적으로 진행되고 있는 것은 없다""고 밝혔다.",1,0
753,O77,프랜차이즈 카페가 비프랜차이즈 카페보다 많다,언론사 자체 문제제기,https://www.yna.co.kr/view/AKR20200828030551001,2020.09.21 11:43,,www_yna_co_kr,송고시간2020-08-28 09:03,"정부, 수도권 2단계 거리두기 1주 연장…음식점·카페 운영제한(종합)","     (서울=연합뉴스) 임형섭 설승은 기자 = 정부가 이달 30일로 종료되는 수도권 사회적 거리두기 2단계 조치를 1주일 동안 유지하기로 했다.
신종 코로나바이러스 감염증(코로나19) 재확산으로 3단계 격상 요구가 많지만, 3단계 조치의 경제적 충격이 상당하다는 점을 고려해 일단 2단계에서 상황을 주시하겠다는 뜻으로 풀이된다.
이번 결정에 따라 수도권이 아닌 다른 지역들 역시 당분간 2단계 체제가 유지될 전망이다.",1,0
754,O80,특임검사가 추 법무장관 수사할 수 있다?,주호영 원내대표 국회 교섭단체 대표연설 전문,http://news.heraldcorp.com/view.php?ud=20200908000815,2020.09.09 13:02,,news_heraldcorp_com,2020.09.08 14:49,"[전문] 주호영 “추미애, 특임·특별검사 못하면 사임해야”","  [헤럴드경제=정윤희 기자] 주호영 국민의힘 원내대표는 8일 교섭단체 대표연설에서 아들의 군 휴가 관련 특혜 의혹에 휩싸인 추미애 법무부 장관을 향해 “특임검사나 특별검사의 수사를 자청해야 한다”며 “못하겠다면 사임하는 게 맞지 않겠냐”고 일갈했다.
주 원내대표는 이날 국회 본회의 연설에서 “추 장관 아들 서모 씨 사건은 추 장관 이야기대로 간단한 사건”이라며 “그런데 왜 서울동부지검은 8개월째 결론을 내지 못하고 있냐”고 꼬집었다.
그러면서 “이 사건 당사자가 인사와 수사지휘 라인의 정점에 있다는 것이 말이 되냐”며 “‘아무도 자기 사건에서 재판관이 될 수 없다’는 고대로마법 이래의 원칙”이라고 강조했다.",1,0
755,O81,연대 약대가 민주화운동자녀 입학 전형을 신설했다,파이낸스투데이 <약대에도 '민주화운동(운동권) 전형' 비난 폭주> 기사,http://www.fntoday.co.kr/news/articleView.html?idxno=229847,2020.09.08 14:11,,www_fntoday_co_kr,김진선 기자승인 2020.08.27 12:09댓글9,약대에도 '민주화운동(운동권) 전형' 비난 폭주," ""지나친 불공정으로 사회분열"" 맘카페 중심으로 비판 여론 거세   공공의대 설립 방안에 치명적인 문제가 있다는 논란이 제기되고 있는 가운데 의대는 물론 약대에도 '민주화 운동 전형'이라는 생소한 입학 전형이 있는 것으로 알려져 빈축을 사고 있다.
최근 시도지사가 공공의대 장학생을 선발한다는 보건복지부의 계획과 함께 시민단체가 의대 입학생을 추천할 수 있다는 내용이 밝혀지면서 , 시민들의 분노가 일파만파 커지고 있는 가운데, 약대에도 이런 불공정 전형이 있다는 것이 알려지자 맘카페 등 여성 위주의 온라인 커뮤니티에서는 정부의 정책을 성토하는 글이 도배가 되고 있다.
서울시내 4년제 대학교의 2022년 입학전형 설명서를 보면 의대와 약대에 민주화운동관련자 및 자녀에 대한 특별 우대 전형이 따로 있는 것이 밝혀졌다.",1,0
756,O82,식약처가 마스크 지침을 제대로 내리지 않았다,"국민일보 <‘망사 마스크’ 김미애, 애꿎은 식약처 탓…“지침 제대로”> 기사",http://news.kmib.co.kr/article/view.asp?arcid=0014946450&code=61111511&cp=du,2020.09.04 10:37,,news_kmib_co_kr,입력 :2020-08-26 12:59/수정 :2020-08-26 13:11,"‘망사 마스크’ 김미애, 애꿎은 식약처 탓…“지침 제대로”","     신종 코로나바이러스감염증(코로나19) 방역 수장인 정은경 질병관리본부장을 만나는 자리에서 ‘망사 마스크’를 착용해 논란이 된 미래통합당 김미애 의원이 26일 식품의약품안전처에 책임을 돌렸다.
제대로 된 지침이 있어야 한다는 것이다.
김 의원의 마스크를 두고 온라인에선 ‘방역 총 책임자 앞에서 망사 마스크를 쓰다니 국회의원이 맞느냐’는 부정적 반응이 나왔다.",1,0
